ID|Reference|Date|Amount|Account|Status
23626|REF023626|2025-07-05 02:31:20.588558|25460.26|ACC08948|SUCCESS
23627|REF023627|2025-07-07 17:27:41.770203|22765.70|ACC08639|FAILED
23628|REF023628|2025-07-04 11:45:15.704149|61522.20|ACC03180|FAILED
23629|REF023629|2025-07-20 01:42:31.193968|29457.85|ACC08966|SUCCESS
23630|REF023630|2025-07-03 19:59:06.248281|44520.67|ACC06427|SUCCESS
23631|REF023631|2025-07-22 18:23:55.076216|66347.47|ACC01842|FAILED
23632|REF023632|2025-06-27 03:03:35.672597|86597.95|ACC05486|FAILED
23633|REF023633|2025-07-10 23:57:30.657673|18169.73|ACC07477|SUCCESS
23634|REF023634|2025-07-04 04:55:45.051556|56589.26|ACC01364|SUCCESS
23635|REF023635|2025-07-10 02:48:59.291867|52510.57|ACC05390|FAILED
23636|REF023636|2025-07-17 11:36:00.15576|23050.22|ACC09557|SUCCESS
23637|REF023637|2025-07-21 13:54:37.476759|94972.02|ACC04915|SUCCESS
23638|REF023638|2025-07-11 01:52:49.832377|57211.52|ACC07914|FAILED
23639|REF023639|2025-07-02 00:49:29.276754|61370.01|ACC09982|SUCCESS
23640|REF023640|2025-07-25 20:31:40.751143|42110.68|ACC07015|SUCCESS
23641|REF023641|2025-07-09 08:57:48.435438|5260.70|ACC03250|SUCCESS
23642|REF023642|2025-07-20 12:48:05.492888|9193.64|ACC06908|SUCCESS
23643|REF023643|2025-07-23 14:05:13.417296|89650.20|ACC02268|SUCCESS
23644|REF023644|2025-07-09 17:38:19.181122|60943.30|ACC06257|FAILED
23645|REF023645|2025-07-22 05:32:27.680977|80388.47|ACC01391|FAILED
23646|REF023646|2025-07-25 04:27:24.842385|17441.91|ACC06533|SUCCESS
23647|REF023647|2025-07-10 17:05:43.697567|58278.45|ACC04339|SUCCESS
23648|REF023648|2025-07-17 20:36:22.540996|29127.90|ACC05720|FAILED
23649|REF023649|2025-06-27 20:18:46.251717|39265.75|ACC03636|FAILED
23650|REF023650|2025-07-10 17:59:42.007189|67346.39|ACC07698|SUCCESS
23651|REF023651|2025-07-16 14:26:04.906672|40355.84|ACC02756|FAILED
23652|REF023652|2025-07-18 20:56:19.798649|40678.76|ACC04729|FAILED
23653|REF023653|2025-07-13 03:58:23.701202|65026.37|ACC06828|FAILED
23654|REF023654|2025-07-09 03:34:56.278665|7586.47|ACC06684|FAILED
23655|REF023655|2025-07-03 13:23:53.527155|69474.29|ACC08277|FAILED
23656|REF023656|2025-07-16 10:36:48.085573|72810.64|ACC05637|FAILED
23657|REF023657|2025-07-17 02:42:38.543713|90732.67|ACC09540|FAILED
23658|REF023658|2025-07-14 12:29:42.531321|36077.10|ACC08651|SUCCESS
23659|REF023659|2025-07-15 04:07:31.603004|65114.14|ACC04248|FAILED
23660|REF023660|2025-07-02 03:22:28.370668|12017.54|ACC07560|SUCCESS
23661|REF023661|2025-06-29 02:02:21.949916|25282.00|ACC08598|SUCCESS
23662|REF023662|2025-07-04 03:23:37.040973|86233.71|ACC07373|SUCCESS
23663|REF023663|2025-07-17 08:06:23.399175|14496.11|ACC01873|SUCCESS
23664|REF023664|2025-07-22 21:53:50.883713|22253.26|ACC02951|FAILED
23665|REF023665|2025-06-29 14:33:45.619885|15141.76|ACC09169|SUCCESS
23666|REF023666|2025-07-02 21:13:24.857209|18620.55|ACC06488|SUCCESS
23667|REF023667|2025-07-06 06:16:51.402318|9267.35|ACC03357|FAILED
23668|REF023668|2025-07-22 12:31:10.695256|34193.47|ACC09489|FAILED
23669|REF023669|2025-07-17 23:24:17.127133|33922.63|ACC01784|SUCCESS
23670|REF023670|2025-07-08 19:45:29.976955|32098.68|ACC04017|FAILED
23671|REF023671|2025-07-15 00:34:08.294378|93514.01|ACC09992|FAILED
23672|REF023672|2025-07-18 06:23:26.82559|6049.05|ACC08593|SUCCESS
23673|REF023673|2025-07-15 22:26:37.934242|52000.43|ACC05176|FAILED
23674|REF023674|2025-07-21 01:04:35.614483|33099.72|ACC03536|FAILED
23675|REF023675|2025-07-02 15:18:46.946185|13226.84|ACC03928|FAILED
23676|REF023676|2025-07-21 13:36:32.028303|47410.64|ACC05826|SUCCESS
23677|REF023677|2025-07-16 05:18:02.031297|8028.91|ACC08366|SUCCESS
23678|REF023678|2025-07-03 22:22:25.906307|41178.16|ACC07603|FAILED
23679|REF023679|2025-07-20 02:07:12.195478|39463.71|ACC08527|FAILED
23680|REF023680|2025-07-11 12:33:23.622662|33506.23|ACC07473|FAILED
23681|REF023681|2025-06-27 11:19:09.008977|82203.16|ACC07146|FAILED
23682|REF023682|2025-07-02 14:05:59.735745|63078.00|ACC07434|SUCCESS
23683|REF023683|2025-07-15 13:39:56.053001|42920.49|ACC04973|SUCCESS
23684|REF023684|2025-07-08 23:36:45.134113|82442.72|ACC08337|FAILED
23685|REF023685|2025-07-06 18:13:08.609373|49944.27|ACC05625|SUCCESS
23686|REF023686|2025-07-13 18:48:41.205053|42189.61|ACC06603|SUCCESS
23687|REF023687|2025-07-12 17:23:15.945517|39393.16|ACC08992|SUCCESS
23688|REF023688|2025-07-10 12:24:03.937144|91887.68|ACC01707|SUCCESS
23689|REF023689|2025-07-03 15:09:48.664351|836.47|ACC02973|SUCCESS
23690|REF023690|2025-07-18 00:04:47.165381|78892.83|ACC02743|FAILED
23691|REF023691|2025-07-17 07:27:52.187336|45924.46|ACC06319|FAILED
23692|REF023692|2025-06-28 10:26:11.309906|40177.47|ACC02639|SUCCESS
23693|REF023693|2025-07-19 19:05:05.066654|26926.19|ACC08907|SUCCESS
23694|REF023694|2025-07-19 07:19:48.346806|85909.97|ACC08839|SUCCESS
23695|REF023695|2025-06-28 22:37:41.28439|2145.42|ACC01236|SUCCESS
23696|REF023696|2025-07-05 03:38:37.106506|6112.15|ACC07330|SUCCESS
23697|REF023697|2025-07-09 01:20:50.53492|8419.16|ACC07130|SUCCESS
23698|REF023698|2025-07-24 19:36:59.000319|5598.05|ACC08296|FAILED
23699|REF023699|2025-07-11 07:45:08.871418|58079.96|ACC07499|FAILED
23700|REF023700|2025-07-01 05:23:42.132376|86479.55|ACC06271|FAILED
23701|REF023701|2025-06-30 06:02:24.878818|44808.21|ACC05227|FAILED
23702|REF023702|2025-07-23 14:41:54.448043|90563.42|ACC07792|SUCCESS
23703|REF023703|2025-07-10 20:13:01.818569|96266.55|ACC07588|FAILED
23704|REF023704|2025-07-05 06:23:30.923705|61837.45|ACC03649|SUCCESS
23705|REF023705|2025-06-28 19:44:48.324153|12624.09|ACC01854|SUCCESS
23706|REF023706|2025-07-18 01:50:20.15986|8691.35|ACC09817|FAILED
23707|REF023707|2025-07-16 03:20:05.531882|27935.02|ACC05810|SUCCESS
23708|REF023708|2025-07-04 22:07:19.6581|34620.86|ACC07704|SUCCESS
23709|REF023709|2025-07-17 09:18:23.03177|81035.63|ACC01712|FAILED
23710|REF023710|2025-07-01 08:14:15.387873|54413.28|ACC01861|SUCCESS
23711|REF023711|2025-06-29 01:26:31.298904|82108.17|ACC04121|SUCCESS
23712|REF023712|2025-07-01 10:32:20.306986|25314.51|ACC04106|SUCCESS
23713|REF023713|2025-07-12 20:46:51.407357|64577.26|ACC04995|SUCCESS
23714|REF023714|2025-07-19 12:16:58.066388|65432.05|ACC07200|SUCCESS
23715|REF023715|2025-07-16 03:02:56.852662|24172.19|ACC08930|FAILED
23716|REF023716|2025-07-13 15:57:13.701874|38327.93|ACC02898|SUCCESS
23717|REF023717|2025-07-17 16:52:45.120381|40383.26|ACC06165|SUCCESS
23718|REF023718|2025-06-28 12:26:50.146633|21229.65|ACC03785|FAILED
23719|REF023719|2025-07-26 01:17:12.016766|14977.91|ACC07065|FAILED
23720|REF023720|2025-07-03 09:03:16.294441|83399.55|ACC02489|FAILED
23721|REF023721|2025-07-26 09:40:00.782156|81505.51|ACC04909|SUCCESS
23722|REF023722|2025-07-19 10:48:47.554422|60124.16|ACC03097|SUCCESS
23723|REF023723|2025-07-17 12:30:23.684301|21689.33|ACC05414|FAILED
23724|REF023724|2025-07-06 04:28:26.886271|12193.75|ACC08195|FAILED
23725|REF023725|2025-07-09 17:34:57.251884|65758.27|ACC06477|SUCCESS
23726|REF023726|2025-07-15 10:33:10.81518|83363.98|ACC03952|SUCCESS
23727|REF023727|2025-07-02 07:56:57.49126|96308.23|ACC08293|FAILED
23728|REF023728|2025-07-07 16:27:20.912241|29343.39|ACC09956|FAILED
23729|REF023729|2025-07-19 10:49:09.567724|54854.46|ACC06959|FAILED
23730|REF023730|2025-07-08 07:22:49.520781|6898.14|ACC08085|FAILED
23731|REF023731|2025-07-17 16:50:21.24135|40772.06|ACC08212|SUCCESS
23732|REF023732|2025-07-08 04:25:09.599335|63594.83|ACC01773|SUCCESS
23733|REF023733|2025-07-12 00:26:10.48525|69623.21|ACC03095|FAILED
23734|REF023734|2025-07-14 18:37:00.210898|24946.07|ACC05318|SUCCESS
23735|REF023735|2025-07-13 02:11:41.97459|55572.03|ACC06872|FAILED
23736|REF023736|2025-07-10 01:20:43.961159|75573.64|ACC08248|SUCCESS
23737|REF023737|2025-07-05 19:33:06.553995|42882.40|ACC09017|SUCCESS
23738|REF023738|2025-07-21 20:35:59.569679|85602.47|ACC08760|SUCCESS
23739|REF023739|2025-07-20 21:42:02.58292|58621.82|ACC07247|SUCCESS
23740|REF023740|2025-07-17 01:15:43.979648|67239.40|ACC07699|SUCCESS
23741|REF023741|2025-07-22 03:30:54.733602|64530.70|ACC04630|SUCCESS
23742|REF023742|2025-07-08 12:06:45.359232|167.42|ACC02198|SUCCESS
23743|REF023743|2025-07-17 21:43:13.475573|32696.56|ACC06512|FAILED
23744|REF023744|2025-07-06 14:49:59.013504|22491.27|ACC04695|FAILED
23745|REF023745|2025-07-16 06:53:25.112369|28110.10|ACC04633|SUCCESS
23746|REF023746|2025-07-11 22:15:07.501128|85794.83|ACC07411|FAILED
23747|REF023747|2025-07-01 10:05:46.960635|33017.98|ACC07016|SUCCESS
23748|REF023748|2025-07-09 01:29:46.02926|67056.91|ACC05851|SUCCESS
23749|REF023749|2025-07-03 10:40:56.573262|73592.00|ACC02078|SUCCESS
23750|REF023750|2025-07-24 19:01:16.266117|88032.75|ACC05030|SUCCESS
23751|REF023751|2025-07-10 00:01:14.778587|19271.71|ACC02312|FAILED
23752|REF023752|2025-07-08 15:37:00.566242|22702.89|ACC04879|SUCCESS
23753|REF023753|2025-07-16 23:05:59.900093|37936.30|ACC03072|FAILED
23754|REF023754|2025-07-01 13:35:54.445726|51538.00|ACC09808|FAILED
23755|REF023755|2025-07-13 07:21:05.65829|36176.30|ACC01959|SUCCESS
23756|REF023756|2025-07-05 20:19:16.596501|68318.24|ACC08163|SUCCESS
23757|REF023757|2025-06-30 04:07:08.364462|54784.36|ACC05325|FAILED
23758|REF023758|2025-07-21 18:01:18.730841|39061.89|ACC03392|SUCCESS
23759|REF023759|2025-07-20 16:49:02.211106|36.07|ACC07308|SUCCESS
23760|REF023760|2025-07-12 07:40:12.700302|90642.79|ACC05411|FAILED
23761|REF023761|2025-07-04 22:43:25.314359|94118.09|ACC06973|FAILED
23762|REF023762|2025-07-10 01:33:27.869138|22057.23|ACC02060|FAILED
23763|REF023763|2025-07-24 22:44:07.475288|93752.32|ACC02473|FAILED
23764|REF023764|2025-07-26 14:21:53.653941|10347.71|ACC01712|SUCCESS
23765|REF023765|2025-07-14 12:29:56.232383|66116.65|ACC08619|SUCCESS
23766|REF023766|2025-07-15 08:36:15.595321|24473.60|ACC08013|SUCCESS
23767|REF023767|2025-06-27 22:46:27.157929|62536.89|ACC06808|SUCCESS
23768|REF023768|2025-07-22 11:15:42.590776|83695.13|ACC04071|FAILED
23769|REF023769|2025-07-01 23:58:28.802374|78536.35|ACC04008|SUCCESS
23770|REF023770|2025-07-19 09:50:47.500257|30220.74|ACC08329|FAILED
23771|REF023771|2025-07-01 05:26:38.674808|96655.64|ACC08770|SUCCESS
23772|REF023772|2025-07-18 16:35:55.431796|96180.63|ACC06636|FAILED
23773|REF023773|2025-07-10 10:34:51.691851|99314.29|ACC01379|SUCCESS
23774|REF023774|2025-07-02 16:51:45.46874|83053.93|ACC03275|SUCCESS
23775|REF023775|2025-07-14 13:59:18.90869|18179.99|ACC03913|FAILED
23776|REF023776|2025-06-27 23:17:00.512494|21436.23|ACC01449|SUCCESS
23777|REF023777|2025-07-11 17:53:53.258329|31412.43|ACC06283|SUCCESS
23778|REF023778|2025-07-22 23:23:28.011803|98750.58|ACC07280|SUCCESS
23779|REF023779|2025-06-28 08:03:02.0671|25038.91|ACC06853|FAILED
23780|REF023780|2025-07-05 21:25:08.297079|98466.18|ACC04334|SUCCESS
23781|REF023781|2025-07-21 00:04:21.830035|51525.59|ACC08445|SUCCESS
23782|REF023782|2025-06-27 03:08:09.370917|95392.79|ACC01629|FAILED
23783|REF023783|2025-06-30 22:58:31.275964|12104.92|ACC07543|FAILED
23784|REF023784|2025-07-24 23:11:17.74349|41815.98|ACC02040|SUCCESS
23785|REF023785|2025-06-29 18:54:33.048304|49134.01|ACC09976|SUCCESS
23786|REF023786|2025-06-29 00:49:32.610202|65881.80|ACC06724|SUCCESS
23787|REF023787|2025-07-02 09:25:01.160595|74333.85|ACC08566|FAILED
23788|REF023788|2025-07-15 09:36:49.417232|30996.89|ACC08154|FAILED
23789|REF023789|2025-07-13 18:39:53.529187|98160.27|ACC05497|FAILED
23790|REF023790|2025-07-09 19:59:32.48867|15182.60|ACC09778|FAILED
23791|REF023791|2025-07-24 21:44:00.039261|65933.66|ACC04460|SUCCESS
23792|REF023792|2025-07-05 10:20:08.859192|63749.96|ACC09612|FAILED
23793|REF023793|2025-07-08 22:20:04.871919|95479.32|ACC06468|SUCCESS
23794|REF023794|2025-07-20 15:32:04.598512|24592.10|ACC09579|FAILED
23795|REF023795|2025-07-20 23:06:53.452334|63635.03|ACC04979|SUCCESS
23796|REF023796|2025-07-09 00:53:27.684729|71146.90|ACC05423|FAILED
23797|REF023797|2025-07-18 00:23:22.06094|779.62|ACC05489|SUCCESS
23798|REF023798|2025-07-05 23:13:00.688594|96721.89|ACC09383|FAILED
23799|REF023799|2025-07-22 20:10:30.798234|30924.98|ACC01074|SUCCESS
23800|REF023800|2025-07-25 03:19:49.554599|88224.99|ACC01816|SUCCESS
23801|REF023801|2025-07-05 21:04:47.302472|15714.01|ACC06147|FAILED
23802|REF023802|2025-06-30 12:57:48.141097|47307.07|ACC09875|SUCCESS
23803|REF023803|2025-07-26 21:56:26.75845|30391.25|ACC05660|FAILED
23804|REF023804|2025-07-05 13:23:22.325179|65912.84|ACC04528|SUCCESS
23805|REF023805|2025-07-26 05:46:56.906848|51959.18|ACC04282|SUCCESS
23806|REF023806|2025-07-16 02:04:31.984884|94945.21|ACC06527|SUCCESS
23807|REF023807|2025-07-25 16:51:16.766067|2116.80|ACC05463|FAILED
23808|REF023808|2025-07-16 15:18:13.237806|44577.28|ACC07649|SUCCESS
23809|REF023809|2025-07-21 07:43:31.432392|18427.72|ACC09447|FAILED
23810|REF023810|2025-06-27 14:08:56.306992|22721.31|ACC06943|SUCCESS
23811|REF023811|2025-07-07 22:08:16.578216|63112.50|ACC05442|SUCCESS
23812|REF023812|2025-07-18 14:18:15.113508|48261.10|ACC08939|SUCCESS
23813|REF023813|2025-07-25 10:47:12.669441|39139.34|ACC06628|FAILED
23814|REF023814|2025-07-25 02:26:34.600237|91484.81|ACC07227|SUCCESS
23815|REF023815|2025-07-22 15:10:59.277998|96679.19|ACC07043|FAILED
23816|REF023816|2025-07-16 01:38:13.396899|83318.21|ACC03032|SUCCESS
23817|REF023817|2025-07-17 22:13:18.906166|65620.53|ACC02389|FAILED
23818|REF023818|2025-07-20 20:23:21.015421|38140.87|ACC09847|SUCCESS
23819|REF023819|2025-07-05 08:02:45.363381|74118.83|ACC09490|FAILED
23820|REF023820|2025-07-20 03:26:50.712574|84713.72|ACC08603|FAILED
23821|REF023821|2025-06-30 01:23:03.759077|81545.29|ACC06213|FAILED
23822|REF023822|2025-07-18 17:28:02.743146|61615.82|ACC07427|FAILED
23823|REF023823|2025-07-12 15:39:48.840429|10294.26|ACC07177|SUCCESS
23824|REF023824|2025-06-27 05:02:09.755176|60799.12|ACC04721|FAILED
23825|REF023825|2025-07-09 22:19:30.706022|99446.97|ACC09947|FAILED
23826|REF023826|2025-07-05 22:12:52.227106|32305.28|ACC07445|FAILED
23827|REF023827|2025-07-02 07:53:37.04351|65087.41|ACC01565|SUCCESS
23828|REF023828|2025-07-02 16:13:42.549265|42717.99|ACC07119|FAILED
23829|REF023829|2025-07-12 16:50:24.969314|5886.40|ACC04184|SUCCESS
23830|REF023830|2025-07-08 19:27:43.160595|53217.26|ACC08688|FAILED
23831|REF023831|2025-06-27 08:37:30.936143|44491.12|ACC01389|SUCCESS
23832|REF023832|2025-07-12 12:47:07.094716|20795.16|ACC04127|FAILED
23833|REF023833|2025-07-14 07:04:15.391428|32541.10|ACC03323|FAILED
23834|REF023834|2025-06-29 22:26:36.915268|68937.29|ACC03155|FAILED
23835|REF023835|2025-07-21 04:59:11.438687|56252.15|ACC04976|FAILED
23836|REF023836|2025-07-02 20:03:06.150517|41089.86|ACC05926|SUCCESS
23837|REF023837|2025-07-08 12:41:48.230886|39724.74|ACC01590|SUCCESS
23838|REF023838|2025-07-24 12:30:14.57734|61780.61|ACC02484|FAILED
23839|REF023839|2025-06-28 18:37:43.851847|7755.13|ACC04932|SUCCESS
23840|REF023840|2025-06-27 10:56:33.972291|87011.98|ACC04548|FAILED
23841|REF023841|2025-07-07 17:06:48.280758|31720.37|ACC09534|SUCCESS
23842|REF023842|2025-07-10 00:20:24.669789|3529.27|ACC01160|SUCCESS
23843|REF023843|2025-07-03 12:26:30.744391|67692.83|ACC04973|SUCCESS
23844|REF023844|2025-07-25 18:35:50.523427|58322.59|ACC04223|SUCCESS
23845|REF023845|2025-07-14 06:27:02.969336|14139.33|ACC06585|SUCCESS
23846|REF023846|2025-07-10 19:55:07.715203|89810.67|ACC03256|FAILED
23847|REF023847|2025-07-09 23:08:25.814576|41025.17|ACC03368|SUCCESS
23848|REF023848|2025-06-30 19:22:37.610795|85475.99|ACC08562|SUCCESS
23849|REF023849|2025-07-03 07:33:49.937595|47652.60|ACC01559|SUCCESS
23850|REF023850|2025-07-09 23:56:05.750622|71894.83|ACC05015|SUCCESS
23851|REF023851|2025-07-13 14:08:48.115369|56904.07|ACC04897|SUCCESS
23852|REF023852|2025-07-21 14:48:47.001068|14227.55|ACC06327|SUCCESS
23853|REF023853|2025-07-02 11:51:20.210982|28974.21|ACC09157|SUCCESS
23854|REF023854|2025-07-12 06:48:29.453053|71777.57|ACC03194|FAILED
23855|REF023855|2025-07-16 16:51:02.040387|11277.26|ACC09446|FAILED
23856|REF023856|2025-07-26 20:45:36.939189|40866.98|ACC04757|FAILED
23857|REF023857|2025-06-27 00:45:03.097688|94185.88|ACC08950|SUCCESS
23858|REF023858|2025-07-18 03:19:45.81586|83614.70|ACC08578|SUCCESS
23859|REF023859|2025-06-27 16:45:00.101901|9895.26|ACC06159|SUCCESS
23860|REF023860|2025-07-12 10:06:41.726858|39702.89|ACC05222|FAILED
23861|REF023861|2025-07-22 01:47:12.534412|43198.47|ACC09163|SUCCESS
23862|REF023862|2025-07-04 16:47:05.331889|17761.00|ACC02720|SUCCESS
23863|REF023863|2025-06-29 11:34:32.319774|34574.87|ACC05844|FAILED
23864|REF023864|2025-07-26 22:48:18.440876|36249.78|ACC09904|FAILED
23865|REF023865|2025-07-26 17:37:43.613881|7384.29|ACC08040|FAILED
23866|REF023866|2025-06-27 14:45:44.713815|95656.46|ACC01757|SUCCESS
23867|REF023867|2025-07-03 03:21:17.790256|24497.66|ACC07788|SUCCESS
23868|REF023868|2025-07-03 14:17:56.298694|32420.56|ACC02651|FAILED
23869|REF023869|2025-07-06 06:21:34.505254|21659.67|ACC01617|SUCCESS
23870|REF023870|2025-07-03 10:50:38.15795|9166.87|ACC09771|SUCCESS
23871|REF023871|2025-07-19 10:02:32.355609|15987.78|ACC01721|FAILED
23872|REF023872|2025-07-01 13:58:04.410128|80279.60|ACC04554|SUCCESS
23873|REF023873|2025-07-19 07:32:44.388437|68883.40|ACC08215|SUCCESS
23874|REF023874|2025-07-06 08:38:07.973788|37341.54|ACC08388|FAILED
23875|REF023875|2025-07-20 18:45:17.713633|59115.89|ACC08585|FAILED
23876|REF023876|2025-07-10 05:19:17.302599|93999.93|ACC02389|FAILED
23877|REF023877|2025-07-21 17:42:12.027236|35819.46|ACC06044|SUCCESS
23878|REF023878|2025-07-13 02:23:53.922776|74909.12|ACC06590|FAILED
23879|REF023879|2025-07-02 06:35:47.720242|63919.69|ACC06451|FAILED
23880|REF023880|2025-06-27 12:06:36.049463|1985.03|ACC04572|SUCCESS
23881|REF023881|2025-07-19 16:04:16.465786|98260.90|ACC04887|FAILED
23882|REF023882|2025-07-24 03:57:32.756863|64325.92|ACC04039|FAILED
23883|REF023883|2025-07-21 02:02:54.440411|33116.07|ACC05489|FAILED
23884|REF023884|2025-07-10 13:41:10.431798|36960.20|ACC06728|SUCCESS
23885|REF023885|2025-07-09 02:40:20.001493|17483.49|ACC08853|SUCCESS
23886|REF023886|2025-07-08 05:30:41.461107|55808.85|ACC04621|SUCCESS
23887|REF023887|2025-07-19 09:08:05.895343|14808.98|ACC09282|SUCCESS
23888|REF023888|2025-07-03 02:06:04.009334|6868.82|ACC08400|FAILED
23889|REF023889|2025-07-05 04:31:50.43402|15926.49|ACC05272|SUCCESS
23890|REF023890|2025-07-26 05:47:55.23732|66611.28|ACC08818|SUCCESS
23891|REF023891|2025-07-26 02:53:23.340928|35902.86|ACC09854|FAILED
23892|REF023892|2025-07-12 21:48:02.865705|13497.07|ACC06485|FAILED
23893|REF023893|2025-07-11 21:35:27.305305|72628.89|ACC05516|FAILED
23894|REF023894|2025-06-28 12:52:42.097301|86432.77|ACC08201|FAILED
23895|REF023895|2025-07-04 11:51:28.852155|2378.66|ACC06828|SUCCESS
23896|REF023896|2025-06-29 10:37:02.151346|37569.94|ACC08696|FAILED
23897|REF023897|2025-07-13 00:48:05.039935|56093.71|ACC07396|FAILED
23898|REF023898|2025-07-21 02:31:45.081055|4075.93|ACC06597|FAILED
23899|REF023899|2025-06-30 04:20:27.819676|25101.68|ACC03962|SUCCESS
23900|REF023900|2025-07-06 17:57:30.284197|63495.34|ACC07591|SUCCESS
23901|REF023901|2025-07-26 13:25:40.48644|49781.49|ACC06886|FAILED
23902|REF023902|2025-07-08 23:36:12.421559|66348.60|ACC03638|SUCCESS
23903|REF023903|2025-07-24 06:42:53.979422|9697.28|ACC04698|FAILED
23904|REF023904|2025-07-02 11:30:06.044708|99092.79|ACC02715|SUCCESS
23905|REF023905|2025-07-10 01:53:02.955269|29348.91|ACC06745|SUCCESS
23906|REF023906|2025-06-27 01:48:19.310414|16094.45|ACC02378|FAILED
23907|REF023907|2025-07-08 21:31:51.858431|26051.54|ACC07112|FAILED
23908|REF023908|2025-07-19 20:16:31.376482|36898.65|ACC01051|SUCCESS
23909|REF023909|2025-06-27 01:05:05.037895|48222.00|ACC05893|FAILED
23910|REF023910|2025-07-18 01:19:57.915216|60870.35|ACC01405|FAILED
23911|REF023911|2025-07-24 02:47:24.379228|63108.69|ACC09638|FAILED
23912|REF023912|2025-07-07 13:28:52.409047|55113.81|ACC01481|FAILED
23913|REF023913|2025-07-05 17:19:47.797972|33615.95|ACC06211|FAILED
23914|REF023914|2025-07-16 20:43:57.867797|46091.21|ACC07339|FAILED
23915|REF023915|2025-07-22 21:09:22.435619|92979.76|ACC04768|FAILED
23916|REF023916|2025-07-05 03:59:32.452489|22798.01|ACC01847|SUCCESS
23917|REF023917|2025-07-16 15:51:54.287772|51997.89|ACC05218|FAILED
23918|REF023918|2025-07-12 13:01:09.194959|12451.40|ACC09190|FAILED
23919|REF023919|2025-07-15 08:20:28.800252|76290.24|ACC07996|FAILED
23920|REF023920|2025-07-09 02:21:32.620315|31969.38|ACC02363|SUCCESS
23921|REF023921|2025-07-02 08:49:01.766865|52614.05|ACC06389|FAILED
23922|REF023922|2025-06-29 01:54:00.618607|44102.47|ACC03006|SUCCESS
23923|REF023923|2025-07-18 22:18:20.801436|96952.01|ACC08384|SUCCESS
23924|REF023924|2025-07-15 17:43:59.431001|66044.61|ACC05004|SUCCESS
23925|REF023925|2025-06-27 05:47:58.439761|92221.86|ACC02204|SUCCESS
23926|REF023926|2025-07-23 04:27:18.954815|79794.09|ACC07250|FAILED
23927|REF023927|2025-07-14 04:06:20.164878|52593.81|ACC04129|SUCCESS
23928|REF023928|2025-07-20 10:04:49.927707|22258.10|ACC04874|SUCCESS
23929|REF023929|2025-07-12 11:27:17.240315|42020.42|ACC09772|SUCCESS
23930|REF023930|2025-07-12 05:46:39.640019|16671.95|ACC04961|SUCCESS
23931|REF023931|2025-07-15 07:56:49.698543|74312.67|ACC04987|SUCCESS
23932|REF023932|2025-07-19 17:38:47.649974|26386.99|ACC05902|FAILED
23933|REF023933|2025-07-04 00:00:23.672902|55557.06|ACC01164|FAILED
23934|REF023934|2025-06-29 10:23:40.043789|44437.30|ACC08834|FAILED
23935|REF023935|2025-07-15 18:35:06.448654|10149.80|ACC02496|FAILED
23936|REF023936|2025-07-17 10:32:13.029803|27975.86|ACC05930|SUCCESS
23937|REF023937|2025-07-01 18:48:45.668613|51524.46|ACC09503|SUCCESS
23938|REF023938|2025-07-05 00:51:33.884624|13765.26|ACC06465|SUCCESS
23939|REF023939|2025-06-27 21:08:26.45175|77316.73|ACC09856|FAILED
23940|REF023940|2025-07-10 00:44:16.559907|7638.64|ACC08967|SUCCESS
23941|REF023941|2025-07-25 05:29:36.677303|24041.47|ACC09089|SUCCESS
23942|REF023942|2025-07-25 22:32:58.7207|27839.45|ACC05808|FAILED
23943|REF023943|2025-07-13 16:16:51.890011|88622.70|ACC02269|FAILED
